Timestamp,Opening,High,Low,Closing
2017-09-11,3883.26,3931.24,3883.26,3925.42
2017-09-08,3888.95,3888.95,3866.33,3883.26
2017-09-07,3879.78,3896.07,3870.85,3888.95
2017-09-06,3868.94,3885.92,3854.05,3879.78
2017-09-05,3886.05,3913.15,3868.68,3868.94
2017-09-04,3903.34,3903.34,3869.64,3886.05
2017-09-01,3883.81,3919.19,3883.81,3903.34
2017-08-31,3852.24,3889.51,3852.24,3883.81
2017-08-30,3811.96,3855.35,3811.96,3852.24
2017-08-29,3850.17,3850.17,3794.87,3811.96
2017-08-28,3891.36,3889.43,3847.56,3850.17
2017-08-25,3884.81,3910.9,3880.44,3891.36
2017-08-24,3891.9,3901.52,3884.67,3884.81
2017-08-23,3895.53,3907.93,3889,3891.9
2017-08-22,3859.97,3895.53,3859.97,3895.53
2017-08-21,3872.17,3879.82,3850.29,3859.97
2017-08-18,3907.4,3907.4,3863.92,3872.17
2017-08-17,3912.56,3927.13,3895.39,3907.4
2017-08-16,3880.08,3918.64,3880.08,3912.56
2017-08-15,3887.16,3899.45,3874.42,3880.08
2017-08-14,3842.77,3889.65,3842.77,3887.16
2017-08-11,3867.91,3867.91,3813.95,3842.77
2017-08-10,3901.19,3903.36,3863.32,3867.91
2017-08-09,3929.74,3929.74,3875.62,3901.19
2017-08-08,3918.63,3931.68,3910.03,3929.74
2017-08-07,3919.86,3933.77,3916.68,3918.63
2017-08-04,3889.1,3927.07,3877.84,3919.86
2017-08-03,3885.9,3899.33,3857.46,3889.1
2017-08-02,3892.42,3910.41,3883.65,3885.9
2017-08-01,3872.95,3897.29,3865.95,3892.42
2017-07-31,3888.2,3891.25,3872.95,3872.95
2017-07-28,3928.66,3928.73,3882.61,3888.2
2017-07-27,3915.22,3958.76,3913.65,3928.66
2017-07-26,3873.19,3921.92,3872.86,3915.22
2017-07-25,3932.61,3928.19,3851.49,3873.19
2017-07-24,3968.2,3976.28,3930.66,3932.61
2017-07-21,4020.49,4017.47,3953.78,3968.2
2017-07-20,4033.51,4061.08,4007.22,4020.49
2017-07-19,4062.14,4079.74,4024.47,4033.51
2017-07-18,4110.16,4110.82,4054.25,4062.14
2017-07-17,4093.68,4116.61,4085.71,4110.16
2017-07-14,4087.3,4103.83,4078.74,4093.68
2017-07-13,4080.84,4110.85,4074.17,4087.3
2017-07-12,4005.08,4081.2,4005.08,4080.84
2017-07-11,4024.01,4035.44,4004.64,4005.08
2017-07-10,3996.48,4024.01,3996.48,4024.01
2017-07-07,3985.44,3996.48,3963.78,3996.48
2017-07-06,4005.61,4013.91,3957.85,3985.44
2017-07-05,3987.68,4021.57,3978.1,4005.61
2017-07-04,3998.95,3998.95,3971.16,3987.68
2017-07-03,3940.76,3998.95,3940.76,3998.95
2017-06-30,3942.56,3968.12,3928.86,3940.76
2017-06-29,4014.69,4040.94,3936.17,3942.56
2017-06-28,4011.65,4018.59,3974.98,4014.69
2017-06-27,4058.99,4058.99,4004.83,4011.65
2017-06-26,4060.8,4074.24,4045.25,4058.99
2017-06-22,4083.06,4082.61,4046.66,4060.8
2017-06-21,4110.82,4110.1,4071.19,4083.06
2017-06-20,4139.81,4149.71,4110.82,4110.82
2017-06-19,4083.22,4141.52,4085.27,4139.81
2017-06-16,4034.7,4083.56,4034.65,4083.22
2017-06-15,4068.61,4068.67,4018.88,4034.7
2017-06-14,4079.09,4104.34,4068.61,4068.61
2017-06-13,4035.85,4083.49,4035.8,4079.09
2017-06-12,4076.71,4079.24,4022.7,4035.85
2017-06-09,4036.91,4078.6,4036.91,4076.71
2017-06-08,4054.19,4069.05,4031.26,4036.91
2017-06-07,4030.71,4073.08,4029.47,4054.19
2017-06-06,4037.56,4039.07,4019.48,4030.71
2017-06-05,4059.59,4069.14,4030.58,4037.56
2017-06-02,4040.44,4074,4041.27,4059.59
2017-06-01,3996.96,4045.63,3994.14,4040.44
2017-05-31,4020.92,4023.78,3994.98,3996.96
2017-05-30,4031.55,4030.91,4000.53,4020.92
2017-05-29,4037.78,4037.78,4020.03,4031.55
2017-05-26,4034.28,4047.59,4015.98,4037.78
2017-05-24,4024.45,4036.12,4014.47,4034.28
2017-05-23,3976.13,4025.94,3976.04,4024.45
2017-05-22,3973.26,3994.62,3966.4,3976.13
2017-05-19,3921.74,3976.97,3921.82,3973.26
2017-05-18,3940.55,3938.97,3886.64,3921.74
2017-05-17,4011.87,4010.94,3936.23,3940.55
2017-05-16,4002.51,4019.46,3983.5,4011.87
2017-05-15,3987.77,4003.93,3983.75,4002.51
2017-05-12,3999.14,4002.83,3974.71,3987.77
2017-05-11,4008.2,4019.07,3985.57,3999.14
2017-05-10,4007.95,4014.11,3984.42,4008.2
2017-05-09,3989.47,4016.56,3988.53,4007.95
2017-05-08,4008.97,4023.94,3972.3,3989.47
2017-05-05,3981.2,4008.97,3968.44,4008.97
2017-05-04,3956.36,3982.13,3951.57,3981.2
2017-05-03,3975.24,3967.25,3929.21,3956.36
2017-05-02,3930.03,3975.28,3930.04,3975.24
2017-04-28,3950.32,3961.13,3928.7,3930.03
2017-04-27,3954.99,4006.5,3943.14,3950.32
2017-04-26,3930.87,3957.14,3921.96,3954.99
2017-04-25,3889.67,3935.94,3889.67,3930.87
2017-04-24,3802.27,3890.99,3806.53,3889.67
2017-04-21,3816.37,3823.84,3800.01,3802.27
2017-04-20,3774.65,3817.47,3774.36,3816.37
2017-04-19,3779.76,3794.16,3770.78,3774.65
2017-04-18,3813.42,3829.7,3778.35,3779.76
2017-04-13,3811.96,3817.12,3785.62,3813.42
2017-04-12,3779.57,3811.96,3779.33,3811.96
2017-04-11,3797.77,3793.84,3766.26,3779.57
2017-04-10,3786.83,3797.77,3781.13,3797.77
2017-04-07,3779.97,3787.3,3757.34,3786.83
2017-04-06,3761.72,3780.17,3729.63,3779.97
2017-04-05,3789.1,3799.23,3761.62,3761.72
2017-04-04,3780.87,3797.99,3773.39,3789.1
2017-04-03,3789.14,3804.49,3779.88,3780.87
2017-03-31,3778.1,3789.19,3762.72,3789.14
2017-03-30,3776.42,3778.1,3750.5,3778.1
2017-03-29,3768.03,3780.81,3757.96,3776.42
2017-03-28,3759.15,3769.34,3746.58,3768.03
2017-03-27,3772.93,3772.93,3725.94,3759.15
2017-03-24,3787.83,3788.66,3757.87,3772.93
2017-03-23,3756.47,3788,3739.49,3787.83
2017-03-22,3772.38,3772.19,3711,3756.47
2017-03-21,3825.51,3834.51,3770.64,3772.38
2017-03-20,3814.3,3832.57,3810.1,3825.51
2017-03-17,3805.84,3814.3,3779.6,3814.3
2017-03-16,3780.25,3817.87,3787.48,3805.84
2017-03-15,3756.25,3780.25,3756.48,3780.25
2017-03-14,3756.33,3762.15,3744.01,3756.25
2017-03-13,3750.47,3758.99,3741.75,3756.33
2017-03-10,3751,3773.35,3750.39,3750.47
2017-03-09,3754.61,3754.95,3729.42,3751
2017-03-08,3760.47,3768.06,3749.64,3754.61
2017-03-07,3759.74,3776.87,3756.46,3760.47
2017-03-06,3774.62,3774.48,3754.67,3759.74
2017-03-03,3774.27,3775.98,3757.38,3774.62
2017-03-02,3761.42,3779.13,3761.47,3774.27
2017-03-01,3718.77,3765.08,3717.08,3761.42
2017-02-28,3716.96,3728.76,3700.39,3718.77
2017-02-27,3712.48,3734.28,3706.84,3716.96
2017-02-24,3738.49,3745.89,3691.31,3712.48
2017-02-23,3747.62,3758.83,3737.92,3738.49
2017-02-22,3759.42,3775.93,3739.97,3747.62
2017-02-21,3741.06,3762.29,3725.09,3759.42
2017-02-20,3728.24,3750.4,3728.7,3741.06
2017-02-17,3745.25,3750.22,3715.97,3728.24
2017-02-16,3749.43,3765.41,3744.51,3745.25
2017-02-15,3724.52,3751.55,3724.66,3749.43
2017-02-14,3723.44,3737.14,3702.66,3724.52
2017-02-13,3697.69,3725.52,3699.64,3723.44
2017-02-10,3681.93,3707.49,3681.48,3697.69
2017-02-09,3652.49,3683.45,3660.63,3681.93
2017-02-08,3654.82,3683.17,3629.47,3652.49
2017-02-07,3638.7,3663.09,3628.22,3654.82
2017-02-06,3654.06,3674.1,3638.67,3638.7
2017-02-03,3677.42,3691.21,3649.13,3654.06
2017-02-02,3651.69,3681.03,3644.04,3677.42
2017-02-01,3623.05,3663.36,3619.03,3651.69
2017-01-31,3689.76,3677.5,3622.14,3623.05
2017-01-30,3739.6,3739.64,3683.05,3689.76
2017-01-27,3735.13,3754.03,3714.21,3739.6
2017-01-26,3741.08,3773.89,3723.22,3735.13
2017-01-25,3720.99,3745.68,3718.57,3741.08
2017-01-24,3684.66,3720.99,3684.81,3720.99
2017-01-23,3711.15,3713.3,3682.14,3684.66
2017-01-20,3692.47,3715.93,3691.17,3711.15
2017-01-19,3664.51,3699.91,3664.63,3692.47
2017-01-18,3644.85,3664.51,3634.73,3664.51
2017-01-17,3668.21,3666.43,3628.05,3644.85
2017-01-16,3687.02,3686.29,3663.1,3668.21
2017-01-13,3646.06,3687.52,3648.88,3687.02
2017-01-12,3679.22,3675.77,3640.69,3646.06
2017-01-11,3681.72,3685.11,3654.12,3679.22
2017-01-10,3688.92,3699.3,3677.6,3681.72
2017-01-09,3711.22,3725.19,3681.31,3688.92
2017-01-05,3717.65,3727.06,3705.93,3711.22
2017-01-04,3724.69,3732.22,3710.12,3717.65
2017-01-03,3723.6,3743.13,3715.68,3724.69
2017-01-02,3680.08,3730.58,3676.36,3723.6
2016-12-30,3680.9,3685.06,3663.19,3680.08
2016-12-29,3691.81,3688.45,3674.62,3680.9
2016-12-28,3689.5,3698.76,3684.04,3691.81
2016-12-27,3687.75,3698.1,3682.51,3689.5
2016-12-23,3642.44,3690.99,3641.11,3687.75
2016-12-22,3675.46,3674.85,3637.04,3642.44
2016-12-21,3662.84,3684.48,3658.92,3675.46
2016-12-20,3654.15,3680.3,3654.46,3662.84
2016-12-19,3640.01,3662.06,3634.36,3654.15
2016-12-16,3653.33,3665.65,3639.94,3640.01
2016-12-15,3626.29,3654.31,3616.73,3653.33
2016-12-14,3651.71,3654.76,3617.37,3626.29
2016-12-13,3625.45,3651.71,3620.89,3651.71
2016-12-12,3600.53,3628.86,3593.46,3625.45
2016-12-09,3587.1,3602.45,3571.45,3600.53
2016-12-08,3571.18,3587.1,3559.87,3587.1
2016-12-07,3500,3571.18,3501.87,3571.18
2016-12-05,3462.25,3506.53,3451.36,3500
2016-12-02,3484.35,3483.87,3451.19,3462.25
2016-12-01,3491.1,3514.11,3477.91,3484.35
2016-11-30,3470.89,3509.72,3471.28,3491.1
2016-11-29,3480.1,3486.79,3458.35,3470.89
2016-11-28,3516.26,3516.14,3476.81,3480.1
2016-11-25,3506.37,3519.76,3497.04,3516.26
2016-11-24,3481.95,3506.37,3484.92,3506.37
2016-11-23,3472.61,3500.66,3471.96,3481.95
2016-11-22,3443.52,3479.77,3446.12,3472.61
2016-11-21,3435.27,3450.64,3418.53,3443.52
2016-11-18,3425.12,3446.49,3411.3,3435.27
2016-11-17,3404.02,3425.87,3392.68,3425.12
2016-11-16,3420.6,3444.43,3392.44,3404.02
2016-11-15,3392.22,3424.74,3374.38,3420.6
2016-11-14,3442.5,3472.12,3390.2,3392.22
2016-11-11,3499.91,3515.72,3436.56,3442.5
2016-11-10,3475.53,3547.98,3477.65,3499.91
2016-11-09,3400.14,3477.59,3265.85,3475.53
2016-11-08,3389.57,3408.24,3383.78,3400.14
2016-11-07,3343.42,3405.69,3353.86,3389.57
2016-11-04,3380.59,3379.9,3338.86,3343.42
2016-11-03,3380.4,3402.73,3375.08,3380.59
2016-11-02,3417.1,3417.02,3379.53,3380.4
2016-11-01,3453.27,3469.02,3417.1,3417.1
2016-10-31,3472.34,3470.65,3452.54,3453.27
2016-10-28,3470.75,3482.1,3441.55,3472.34
